team,country,year,events,athletes,age,height,weight,medals,prev_medals,prev_3_medals
Estonia,EST,1920,19,14,25.45,173.58333333333334,71.71428571428571,3,0.0,0.0
Estonia,EST,1924,26,37,23.851063829787233,173.62962962962962,71.39393939393939,6,3.0,3.0
Estonia,EST,1928,21,17,25.0,174.5,80.28571428571429,4,6.0,4.5
Estonia,EST,1932,3,2,29.666666666666668,170.33333333333334,66.0,0,4.0,4.333333333333333
Estonia,EST,1936,36,37,25.977272727272727,180.17391304347825,81.18181818181819,7,0.0,3.3333333333333335
Estonia,EST,1992,53,56,24.0,178.71134020618555,73.76041666666667,3,7.0,3.6666666666666665
Estonia,EST,1994,21,26,23.71641791044776,175.23880597014926,66.58208955223881,0,3.0,3.3333333333333335
Estonia,EST,1996,36,43,27.403846153846153,183.3653846153846,81.73076923076923,0,0.0,3.3333333333333335
Estonia,EST,1998,17,20,24.25,177.45833333333334,68.64583333333333,0,0.0,1.0
Estonia,EST,2000,29,33,27.5609756097561,185.4390243902439,84.48780487804878,3,0.0,0.0
Estonia,EST,2002,20,17,26.058823529411764,179.49019607843138,70.06862745098039,3,3.0,1.0
Estonia,EST,2004,34,42,25.88888888888889,183.84444444444443,82.84444444444445,3,3.0,2.0
Estonia,EST,2006,28,26,25.634920634920636,177.25396825396825,68.11111111111111,3,3.0,3.0
Estonia,EST,2008,42,47,25.0188679245283,183.8490566037736,82.0377358490566,3,3.0,3.0
Estonia,EST,2010,26,30,26.046875,175.6875,67.421875,1,3.0,3.0
Estonia,EST,2012,30,32,27.305555555555557,182.97222222222223,85.0,2,1.0,2.3333333333333335
Estonia,EST,2014,27,25,25.060606060606062,178.71212121212122,70.46666666666667,0,2.0,2.0
Estonia,EST,2016,31,46,27.53061224489796,180.0,78.04081632653062,4,0.0,1.0
Ethiopia,ETH,1956,10,12,22.055555555555557,168.8,60.9,0,0.0,0.0
Ethiopia,ETH,1960,8,10,26.8,172.66666666666666,63.6,1,0.0,0.0
Ethiopia,ETH,1964,11,12,24.63157894736842,170.8421052631579,60.526315789473685,1,1.0,0.5
Ethiopia,ETH,1968,13,18,26.653846153846153,173.57692307692307,60.07692307692308,2,1.0,0.6666666666666666
Ethiopia,ETH,1972,20,31,26.4,174.3,60.85,2,2.0,1.3333333333333333
Ethiopia,ETH,1980,26,41,25.541666666666668,173.0,59.083333333333336,4,2.0,1.6666666666666667
Ethiopia,ETH,1992,11,20,21.72222222222222,167.27272727272728,56.54545454545455,3,4.0,2.6666666666666665
Ethiopia,ETH,1996,10,18,22.94736842105263,165.41176470588235,53.31578947368421,3,3.0,3.0
Ethiopia,ETH,2000,11,26,22.925925925925927,167.25925925925927,53.2962962962963,8,3.0,3.3333333333333335
Ethiopia,ETH,2004,12,26,22.925925925925927,166.8148148148148,52.22222222222222,7,8.0,4.666666666666667
Ethiopia,ETH,2006,1,1,31.0,177.0,65.0,0,7.0,6.0
Ethiopia,ETH,2008,10,27,23.862068965517242,166.06896551724137,51.89655172413793,7,0.0,5.0
Ethiopia,ETH,2010,1,1,35.0,177.0,65.0,0,7.0,4.666666666666667
Ethiopia,ETH,2012,14,33,23.823529411764707,170.78787878787878,54.81818181818182,7,0.0,2.3333333333333335
Ethiopia,ETH,2016,16,37,23.42105263157895,170.0,55.729729729729726,8,7.0,4.666666666666667
Ethnikos Gymnastikos Syllogos,GRE,1896,1,2,10.0,,,2,0.0,0.0
Evita VI,AUT,1960,1,2,38.0,169.5,72.0,0,0.0,0.0
Fada,FRA,1936,1,2,35.5,,,0,0.0,0.0
Falcon IV,AUS,1956,1,2,30.0,180.0,79.0,2,0.0,0.0
Falcon VI,AUS,1960,1,2,26.0,176.0,73.5,0,0.0,0.0
Faneca,POR,1956,1,2,36.5,174.0,89.0,0,0.0,0.0
Faneca,POR,1964,1,2,41.5,177.0,85.5,0,0.0,0.0
Fantasio III,SUI,1960,1,2,21.5,170.5,61.0,0,0.0,0.0
Fantlet-2,FRA,1900,1,1,,,,0,0.0,0.0
Fantlet-7,FRA,1900,1,1,,,,1,0.0,0.0
Favorite Hammonia-3,GER,1900,1,6,25.90909090909091,,,6,0.0,0.0
Favorite-1,FRA,1900,1,4,48.666666666666664,,,8,0.0,0.0
Favorite-17,FRA,1900,1,4,48.666666666666664,,,0,0.0,0.0
Federated States of Micronesia,FSM,2000,5,5,22.0,157.25,53.0,0,0.0,0.0
Federated States of Micronesia,FSM,2004,5,5,22.6,164.0,58.4,0,0.0,0.0
Federated States of Micronesia,FSM,2008,5,5,22.6,163.2,62.4,0,0.0,0.0
Federated States of Micronesia,FSM,2012,6,6,27.5,165.5,64.16666666666667,0,0.0,0.0
Federated States of Micronesia,FSM,2016,5,5,23.8,154.6,64.0,0,0.0,0.0
Femur-1,FRA,1900,1,1,24.0,,,1,0.0,0.0
Femur-18,FRA,1900,1,1,24.0,,,0,0.0,0.0
Feo,GBR,1928,1,6,28.4,,,0,0.0,0.0
Fiji,FIJ,1956,4,5,21.0,192.0,88.0,0,0.0,0.0
Fiji,FIJ,1960,3,2,24.666666666666668,188.0,81.33333333333333,0,0.0,0.0
Fiji,FIJ,1968,1,1,36.0,,,0,0.0,0.0
Fiji,FIJ,1972,4,2,23.5,167.75,64.5,0,0.0,0.0
Fiji,FIJ,1976,5,2,24.0,167.0,56.0,0,0.0,0.0
Fiji,FIJ,1984,22,14,25.23076923076923,177.69230769230768,74.42307692307692,0,0.0,0.0
Fiji,FIJ,1988,32,24,24.023809523809526,176.5,70.38095238095238,0,0.0,0.0
Fiji,FIJ,1992,32,18,22.77777777777778,178.68965517241378,76.27586206896552,0,0.0,0.0
Fiji,FIJ,1994,1,1,32.0,178.0,85.0,0,0.0,0.0
Fiji,FIJ,1996,14,17,23.80952380952381,177.47058823529412,78.38888888888889,0,0.0,0.0
Fiji,FIJ,2000,9,7,24.555555555555557,176.22222222222223,79.66666666666667,0,0.0,0.0
Fiji,FIJ,2002,2,1,21.0,178.0,76.0,0,0.0,0.0
Fiji,FIJ,2004,9,8,26.88888888888889,177.77777777777777,79.0,0,0.0,0.0
Fiji,FIJ,2008,6,6,30.833333333333332,181.0,76.66666666666667,0,0.0,0.0
Fiji,FIJ,2012,9,9,25.11111111111111,175.55555555555554,80.0,0,0.0,0.0
Fiji,FIJ,2016,14,53,24.88679245283019,177.59574468085106,80.49019607843137,13,0.0,0.0
Finland,FIN,1906,11,4,27.61111111111111,180.85714285714286,92.85714285714286,4,0.0,0.0
Finland,FIN,1908,23,62,24.49462365591398,180.0,80.8409090909091,30,4.0,4.0
Finland,FIN,1912,44,132,26.228855721393035,176.28070175438597,73.4245283018868,52,30.0,17.0
Finland,FIN,1920,51,63,31.88235294117647,176.1290322580645,73.41935483870968,52,52.0,28.666666666666668
Finland,FIN,1924,79,136,29.02482269503546,175.16071428571428,70.6697247706422,67,52.0,44.666666666666664
Finland,FIN,1928,58,87,24.68553459119497,172.73333333333332,68.12790697674419,29,67.0,57.0
Finland,FIN,1932,42,47,25.525641025641026,173.52307692307693,68.48245614035088,32,29.0,49.333333333333336
Finland,FIN,1936,77,115,26.004761904761907,173.2280701754386,67.87254901960785,36,32.0,42.666666666666664
Finland,FIN,1948,93,142,30.76305220883534,175.49618320610688,69.2244094488189,42,36.0,32.333333333333336
Finland,FIN,1952,151,294,26.24576271186441,174.01538461538462,68.20093457943925,47,42.0,36.666666666666664
Finland,FIN,1956,82,99,26.535714285714285,174.22085889570553,69.96951219512195,38,47.0,41.666666666666664
Finland,FIN,1960,107,156,25.55438596491228,173.4,68.04379562043796,19,38.0,42.333333333333336
Finland,FIN,1964,85,135,25.600858369098713,175.07522123893804,70.16371681415929,20,19.0,34.666666666666664
Finland,FIN,1968,85,118,24.990950226244344,173.5339366515837,69.9366515837104,12,20.0,25.666666666666668
Finland,FIN,1972,96,146,26.22685185185185,176.10185185185185,72.9675925925926,20,12.0,17.0
Finland,FIN,1976,89,130,26.27807486631016,178.16042780748663,74.44385026737967,22,20.0,17.333333333333332
Finland,FIN,1980,95,157,25.666666666666668,178.1238095238095,73.93809523809524,21,22.0,18.0
Finland,FIN,1984,96,131,25.647058823529413,178.85561497326202,73.7566844919786,31,21.0,21.0
Finland,FIN,1988,88,131,26.730569948186528,177.54922279792746,72.98186528497409,38,31.0,24.666666666666668
Finland,FIN,1992,115,150,25.102459016393443,177.50819672131146,71.3360655737705,20,38.0,30.0
Finland,FIN,1994,31,61,25.160714285714285,176.21428571428572,69.12053571428571,30,20.0,29.666666666666668
Finland,FIN,1996,74,76,26.02857142857143,177.81730769230768,73.78365384615384,4,30.0,29.333333333333332
Finland,FIN,1998,34,85,24.977272727272727,174.2348484848485,69.4469696969697,58,4.0,18.0
Finland,FIN,2000,64,70,26.21590909090909,176.64772727272728,73.55681818181819,5,58.0,30.666666666666668
Finland,FIN,2002,41,98,25.8,175.34545454545454,70.07575757575758,13,5.0,22.333333333333332
Finland,FIN,2004,53,53,27.328358208955223,179.4179104477612,78.41791044776119,2,13.0,25.333333333333332
Finland,FIN,2006,36,90,26.614285714285714,175.60714285714286,71.65714285714286,41,2.0,6.666666666666667
Finland,FIN,2008,55,57,27.34285714285714,177.65714285714284,75.4,5,41.0,18.666666666666668
Finland,FIN,2010,41,91,26.753424657534246,175.43150684931507,70.41438356164383,47,5.0,16.0
Finland,FIN,2012,61,56,27.47826086956522,175.04347826086956,69.27536231884058,5,47.0,31.0
Finland,FIN,2014,41,99,26.346938775510203,175.55102040816325,69.7687074829932,33,5.0,19.0
Finland,FIN,2016,55,54,26.432835820895523,176.0909090909091,70.54545454545455,1,33.0,28.333333333333332
Finland-1,FIN,1924,1,2,27.5,,,0,0.0,0.0
Finland-2,FIN,1924,1,2,34.0,,,0,0.0,0.0
Finn II,FIN,1912,1,3,32.0,,,0,0.0,0.0
Firebird II,TTO,1964,1,2,27.0,180.0,77.5,0,0.0,0.0
Floresco,SWE,2008,1,1,32.0,186.0,79.0,0,0.0,0.0
Formosa,USA,1900,1,1,29.0,,,1,0.0,0.0
Fornebo,NOR,1920,1,4,30.5,,,4,0.0,0.0
Fortuna,GBR,1952,1,2,36.0,,,0,0.0,0.0
Foxhunters Hurlingham,GBR,1900,1,3,34.333333333333336,,,3,0.0,0.0
Foxhunters Hurlingham,USA,1900,1,2,40.0,178.0,,2,3.0,3.0
Fram,NOR,1908,1,5,30.6,182.0,,0,0.0,0.0
Fram III,NOR,1964,1,3,29.0,180.66666666666666,86.33333333333333,0,0.0,0.0
France,FRA,1896,18,12,19.789473684210527,,,11,0.0,0.0
France,FRA,1900,60,537,29.970909090909092,169.55555555555554,66.0,75,11.0,11.0
France,FRA,1904,1,1,,,,1,75.0,43.0
France,FRA,1906,47,46,34.97196261682243,172.28,68.6,45,1.0,29.0
France,FRA,1908,51,182,29.063694267515924,174.77777777777777,71.25,36,45.0,40.333333333333336
France,FRA,1912,62,99,31.5,174.42,77.23529411764706,23,36.0,27.333333333333332
France,FRA,1920,110,298,31.19325153374233,171.72093023255815,69.76785714285714,134,23.0,34.666666666666664
France,FRA,1924,138,425,30.71590909090909,171.96,72.92682926829268,109,134.0,64.33333333333333
France,FRA,1928,122,272,30.962585034013607,172.84126984126985,72.78,46,109.0,88.66666666666667
France,FRA,1932,59,109,36.9025974025974,173.0,77.15384615384616,42,46.0,96.33333333333333
France,FRA,1936,100,205,26.514469453376204,175.72307692307692,73.96491228070175,45,42.0,65.66666666666667
France,FRA,1948,145,331,28.041975308641977,176.01639344262296,72.20270270270271,77,45.0,44.333333333333336
France,FRA,1952,142,262,26.458904109589042,176.33064516129033,71.86190476190477,41,77.0,54.666666666666664
France,FRA,1956,114,168,26.202479338842974,175.5,71.30803571428571,33,41.0,54.333333333333336
France,FRA,1960,137,254,25.232843137254903,172.3378016085791,68.37667560321715,15,33.0,50.333333333333336
France,FRA,1964,106,160,24.385496183206108,174.01581027667984,68.90853658536585,38,15.0,29.666666666666668
France,FRA,1968,136,265,24.00239808153477,173.0615763546798,68.32019704433498,36,38.0,28.666666666666668
France,FRA,1972,155,265,24.276190476190475,175.04032258064515,70.04918032786885,25,36.0,29.666666666666668
France,FRA,1976,147,240,24.45658263305322,174.02439024390245,68.23475609756098,21,25.0,33.0
France,FRA,1980,101,143,23.524590163934427,175.09876543209876,68.1604938271605,30,21.0,27.333333333333332
France,FRA,1984,163,270,24.369829683698295,176.28391959798995,69.07474226804123,70,30.0,25.333333333333332
France,FRA,1988,201,330,24.520076481835563,176.16465863453814,69.42369477911646,31,70.0,40.333333333333336
France,FRA,1992,240,425,25.14018691588785,175.22776911076443,68.88299531981279,65,31.0,43.666666666666664
France,FRA,1994,42,86,24.601307189542485,173.01307189542484,66.62091503267973,11,65.0,55.333333333333336
France,FRA,1996,181,293,25.296629213483147,174.4876404494382,67.13033707865169,49,11.0,35.666666666666664
France,FRA,1998,44,95,25.46206896551724,174.82758620689654,70.92413793103448,13,49.0,41.666666666666664
France,FRA,2000,195,335,25.98283261802575,176.23175965665237,69.49570815450643,64,13.0,24.333333333333332
France,FRA,2002,52,103,25.73780487804878,175.77439024390245,71.51829268292683,13,64.0,42.0
France,FRA,2004,191,307,26.13907284768212,176.1147902869757,69.2075055187638,53,13.0,30.0
France,FRA,2006,54,78,26.303225806451614,174.03870967741935,68.81290322580645,15,53.0,43.333333333333336
France,FRA,2008,203,308,26.285714285714285,176.96363636363637,69.86136363636363,77,15.0,27.0
France,FRA,2010,62,100,25.911458333333332,174.765625,67.828125,14,77.0,48.333333333333336
France,FRA,2012,187,323,26.606635071090047,177.3357142857143,70.68333333333334,78,14.0,35.333333333333336
France,FRA,2014,67,99,25.70899470899471,173.7724867724868,67.76536312849161,18,78.0,56.333333333333336
France,FRA,2016,200,390,27.095238095238095,177.74801587301587,72.32604373757455,96,18.0,36.666666666666664
France-1,FRA,1900,2,17,40.45454545454545,,,4,0.0,0.0
France-1,FRA,1908,1,11,23.375,,,0,4.0,4.0
France-1,FRA,1920,2,4,26.0,168.0,64.0,0,0.0,2.0
France-1,FRA,1924,4,10,29.428571428571427,167.0,64.0,4,0.0,1.3333333333333333
France-1,FRA,1928,1,5,33.0,,,0,4.0,1.3333333333333333
France-1,FRA,1936,2,4,29.5,178.0,,0,0.0,1.3333333333333333
France-1,FRA,1948,2,6,38.333333333333336,,,0,0.0,1.3333333333333333
France-1,FRA,1952,1,2,37.5,,,0,0.0,0.0
France-1,FRA,1956,1,2,28.0,,,0,0.0,0.0
France-1,FRA,1968,2,6,27.0,176.66666666666666,78.16666666666667,0,0.0,0.0
France-1,FRA,1972,1,2,22.0,183.0,81.0,0,0.0,0.0
France-1,FRA,1976,1,2,28.5,178.0,70.0,0,0.0,0.0
France-1,FRA,1988,1,2,25.0,171.5,62.5,0,0.0,0.0
France-1,FRA,1992,5,10,25.333333333333332,177.83333333333334,79.0,4,0.0,0.0
France-1,FRA,1994,3,6,26.875,173.375,76.875,0,4.0,1.3333333333333333
France-1,FRA,1996,2,4,25.0,178.75,73.0,2,0.0,1.3333333333333333
France-1,FRA,1998,3,6,24.0,172.5,75.66666666666667,2,2.0,2.0
France-1,FRA,2000,1,2,30.5,179.0,73.0,2,2.0,1.3333333333333333
France-1,FRA,2002,2,6,28.666666666666668,180.16666666666666,83.5,2,2.0,2.0
France-1,FRA,2004,2,4,28.0,180.0,68.75,0,2.0,2.0
France-1,FRA,2006,1,2,27.5,173.0,62.5,0,0.0,1.3333333333333333
France-1,FRA,2008,1,2,22.0,188.0,74.5,0,0.0,0.6666666666666666
France-1,FRA,2010,1,2,31.5,173.0,62.5,0,0.0,0.0
France-1,FRA,2012,1,2,29.5,189.0,85.5,2,0.0,0.0
France-1,FRA,2014,2,6,27.166666666666668,181.0,85.83333333333333,0,2.0,0.6666666666666666
France-1,FRA,2016,2,4,29.0,187.0,78.0,0,0.0,0.6666666666666666
France-2,FRA,1900,2,3,25.0,,,0,0.0,0.0
France-2,FRA,1908,1,11,22.6,,,0,0.0,0.0
France-2,FRA,1920,2,4,33.333333333333336,,,0,0.0,0.0
France-2,FRA,1924,4,10,26.714285714285715,183.0,76.0,2,0.0,0.0
France-2,FRA,1928,1,5,32.5,,,0,2.0,0.6666666666666666
France-2,FRA,1936,2,6,33.0,,,0,0.0,0.6666666666666666
France-2,FRA,1948,2,5,36.666666666666664,,,0,0.0,0.6666666666666666
France-2,FRA,1952,1,2,29.5,,,0,0.0,0.0
France-2,FRA,1956,1,2,28.5,,,0,0.0,0.0
France-2,FRA,1968,2,6,24.5,174.33333333333334,76.83333333333333,0,0.0,0.0
France-2,FRA,1972,1,2,23.5,176.5,72.5,0,0.0,0.0
France-2,FRA,1976,1,2,23.0,183.0,80.0,0,0.0,0.0
France-2,FRA,1988,1,2,18.5,,,0,0.0,0.0
France-2,FRA,1992,5,12,24.833333333333332,178.72727272727272,76.0909090909091,0,0.0,0.0
France-2,FRA,1994,3,6,25.125,181.125,83.25,0,0.0,0.0
France-2,FRA,1996,2,4,28.75,173.25,67.25,0,0.0,0.0
France-2,FRA,1998,3,6,25.333333333333332,174.83333333333334,72.16666666666667,0,0.0,0.0
France-2,FRA,2000,1,2,29.0,171.0,66.5,0,0.0,0.0
France-2,FRA,2002,2,6,27.666666666666668,181.0,83.66666666666667,0,0.0,0.0
France-2,FRA,2004,2,4,26.5,175.5,67.75,0,0.0,0.0
France-2,FRA,2006,1,2,23.5,171.5,62.0,0,0.0,0.0
France-2,FRA,2008,1,2,29.0,181.0,76.0,0,0.0,0.0
France-2,FRA,2010,1,2,27.5,171.5,62.0,0,0.0,0.0
France-2,FRA,2012,1,2,28.0,185.0,77.0,2,0.0,0.0
France-2,FRA,2014,2,6,26.166666666666668,180.16666666666666,94.0,0,2.0,0.6666666666666666
France-2,FRA,2016,2,3,26.75,187.5,74.5,0,0.0,0.6666666666666666
France-3,FRA,1900,1,2,,,,0,0.0,0.0
France-3,FRA,1920,2,3,30.0,,,4,0.0,0.0
France-3,FRA,1992,2,4,23.25,172.75,63.5,0,4.0,2.0
France-3,FRA,1998,1,2,20.5,169.0,56.5,0,0.0,1.3333333333333333
France-4,FRA,1900,1,2,26.0,,,0,0.0,0.0
France/Great Britain,FRA,1900,1,1,,,,1,0.0,0.0
France/Great Britain,GBR,1900,1,1,33.0,191.0,,1,1.0,1.0
Frankfurt Club,GER,1900,1,15,23.5,,,15,0.0,0.0
Freddy,BEL,1936,1,2,46.0,,,0,0.0,0.0
Freia-19,FRA,1900,1,1,38.0,,,0,0.0,0.0
Freia-5,FRA,1900,1,1,38.0,,,0,0.0,0.0
Freja,SWE,1908,1,3,34.666666666666664,,,0,0.0,0.0
Frieda,USA,1928,1,5,21.6,,,0,0.0,0.0
Frimousse,USA,1900,2,1,,,,1,0.0,0.0
Frip IV,FRA,1960,1,2,39.5,177.0,80.0,0,0.0,0.0
Fruits,ESP,1928,1,5,30.5,,,0,0.0,0.0
Gabbiano,AUS,1960,1,3,42.666666666666664,180.0,77.0,0,0.0,0.0
Gabon,GAB,1972,1,1,33.0,169.0,57.0,0,0.0,0.0
Gabon,GAB,1984,4,4,21.25,167.5,65.25,0,0.0,0.0
Gabon,GAB,1988,2,2,21.5,164.0,57.0,0,0.0,0.0
Gabon,GAB,1992,5,5,23.8,175.0,69.0,0,0.0,0.0
Gabon,GAB,1996,6,7,27.11111111111111,171.11111111111111,65.77777777777777,0,0.0,0.0
Gabon,GAB,2000,6,5,27.5,174.0,80.33333333333333,0,0.0,0.0
Gabon,GAB,2004,5,5,24.0,169.4,69.6,0,0.0,0.0
Gabon,GAB,2008,4,4,25.5,168.5,64.5,0,0.0,0.0
Gabon,GAB,2012,7,21,21.857142857142858,172.76190476190476,71.57142857142857,1,0.0,0.0
Gabon,GAB,2016,6,6,26.5,174.16666666666666,75.33333333333333,0,1.0,0.3333333333333333
Galatea II,ITA,1952,1,3,31.333333333333332,174.0,72.0,0,0.0,0.0
Galejan,SWE,1960,1,3,30.666666666666668,179.66666666666666,71.0,0,0.0,0.0
Galerna,ESP,1948,1,3,28.0,,,0,0.0,0.0
Gallant,USA,1932,1,5,32.0,,,5,0.0,0.0
Gallia II,RUS,1912,1,7,46.4,,,7,0.0,0.0
Galopin De La Font,POR,2008,1,1,41.0,178.0,67.0,0,0.0,0.0
Galopin-20,FRA,1900,1,2,,,,0,0.0,0.0
Galopin-9,FRA,1900,1,2,,,,0,0.0,0.0
Galt Football Club,CAN,1904,1,13,25.083333333333332,,,13,0.0,0.0
Gam II,FRA,1956,1,2,,,,0,0.0,0.0
Gambia,GAM,1984,9,10,25.0,170.9375,65.8,0,0.0,0.0
Gambia,GAM,1988,6,6,23.5,170.33333333333334,69.83333333333333,0,0.0,0.0
Gambia,GAM,1992,5,5,23.625,171.0,62.0,0,0.0,0.0
Gambia,GAM,1996,6,9,22.833333333333332,170.875,63.0,0,0.0,0.0
Gambia,GAM,2000,2,2,22.0,165.0,55.5,0,0.0,0.0
Gambia,GAM,2004,3,2,22.0,181.66666666666666,65.33333333333333,0,0.0,0.0
Gambia,GAM,2008,3,3,21.333333333333332,167.0,77.5,0,0.0,0.0
Gambia,GAM,2012,2,2,22.0,156.0,68.0,0,0.0,0.0
Gambia,GAM,2016,4,4,21.25,,,0,0.0,0.0
Gem,BAH,1964,1,2,43.5,182.0,84.0,2,0.0,0.0
Gem II,GBR,1948,1,2,27.5,181.5,86.5,0,0.0,0.0
Gem III,BAH,1952,1,2,31.5,181.5,86.5,0,0.0,0.0
Gem IV,BAH,1956,1,2,36.0,181.5,86.5,2,0.0,0.0
Gem VII,BAH,1960,1,2,39.5,181.5,86.5,0,0.0,0.0
Georgia,GEO,1994,6,5,22.714285714285715,177.28571428571428,75.57142857142857,0,0.0,0.0
Georgia,GEO,1996,39,34,25.38095238095238,174.73809523809524,75.33333333333333,2,0.0,0.0
Georgia,GEO,1998,6,4,24.833333333333332,175.0,72.16666666666667,0,2.0,1.0
Georgia,GEO,2000,41,36,25.404255319148938,173.34782608695653,74.3913043478261,6,0.0,0.6666666666666666
Georgia,GEO,2002,6,4,24.666666666666668,171.33333333333334,66.16666666666667,0,6.0,2.6666666666666665
Georgia,GEO,2004,38,32,25.435897435897434,174.02564102564102,76.93589743589743,4,0.0,2.0
Georgia,GEO,2006,4,3,19.0,171.25,67.25,0,4.0,3.3333333333333335
Georgia,GEO,2008,35,35,26.210526315789473,175.8684210526316,76.51315789473684,6,0.0,1.3333333333333333
Georgia,GEO,2010,6,6,18.11111111111111,171.88888888888889,65.55555555555556,0,6.0,3.3333333333333335
Georgia,GEO,2012,35,34,25.63888888888889,177.13888888888889,78.13888888888889,7,0.0,2.0
Georgia,GEO,2014,5,4,22.571428571428573,173.71428571428572,69.28571428571429,0,7.0,4.333333333333333
Georgia,GEO,2016,40,40,26.8,176.6888888888889,82.4,7,0.0,2.3333333333333335
Germania II,GER,1936,1,6,33.666666666666664,,,6,0.0,0.0
"Germania Ruder Club, Hamburg",GER,1900,1,9,20.88888888888889,,,0,0.0,0.0
"Germania Ruder Club, Hamburg-2",GER,1900,1,5,20.4,,,5,0.0,0.0
Germany,GER,1896,26,19,24.313253012048193,163.6818181818182,64.71428571428571,31,0.0,0.0
Germany,GER,1900,19,33,22.733333333333334,168.5,70.25,2,31.0,31.0
Germany,GER,1904,22,22,24.256410256410255,176.66666666666666,73.66666666666667,15,2.0,16.5
Germany,GER,1906,41,49,26.189655172413794,179.97560975609755,75.97560975609755,30,15.0,16.0
Germany,GER,1908,39,80,25.40740740740741,175.72727272727272,67.63636363636364,19,30.0,15.666666666666666
Germany,GER,1912,66,162,26.083636363636362,180.55555555555554,72.61363636363636,39,19.0,21.333333333333332
Germany,GER,1928,105,323,32.40240963855422,175.39743589743588,69.0,77,39.0,29.333333333333332
Germany,GER,1932,69,156,32.885714285714286,176.41379310344828,72.38297872340425,53,77.0,45.0
Germany,GER,1936,153,461,30.00489396411093,175.72727272727272,71.51785714285714,220,53.0,56.333333333333336
Germany,GER,1952,138,240,27.98099762470309,172.4794520547945,69.67532467532467,45,220.0,116.66666666666667
Germany,GER,1956,119,212,26.16616314199396,175.4322033898305,71.80508474576271,54,45.0,106.0
Germany,GER,1960,170,349,24.04448742746615,174.36989247311828,69.9268817204301,93,54.0,106.33333333333333
Germany,GER,1964,185,405,24.719864176570457,174.1734693877551,70.39795918367346,121,93.0,64.0
Germany,GER,1992,283,548,24.648780487804878,178.3063725490196,71.68014705882354,224,121.0,89.33333333333333
Germany,GER,1994,44,90,24.84567901234568,176.4320987654321,70.99382716049382,30,224.0,146.0
Germany,GER,1996,232,459,26.370550161812297,179.73624595469255,74.18314424635332,122,30.0,125.0
Germany,GER,1998,54,108,25.568527918781726,175.8477157360406,70.0,34,122.0,125.33333333333333
Germany,GER,2000,230,410,26.77495462794918,179.37340619307832,73.55464480874316,116,34.0,62.0
Germany,GER,2002,65,140,25.92468619246862,174.39748953974896,69.05485232067511,49,116.0,90.66666666666667
Germany,GER,2004,224,427,26.885416666666668,179.64583333333334,74.62847222222223,147,49.0,66.33333333333333
Germany,GER,2006,65,133,27.246861924686193,174.581589958159,69.2887029288703,44,147.0,104.0
Germany,GER,2008,204,412,26.70201096892139,178.48446069469836,73.50914076782449,96,44.0,80.0
Germany,GER,2010,72,123,27.387665198237887,176.28193832599118,71.02643171806167,42,96.0,95.66666666666667
Germany,GER,2012,209,374,26.591093117408906,178.17813765182186,72.92712550607287,92,42.0,60.666666666666664
Germany,GER,2014,73,127,26.706382978723404,174.60425531914893,68.25,32,92.0,76.66666666666667
Germany,GER,2016,215,413,26.517045454545453,178.14800759013283,73.03415559772296,157,32.0,55.333333333333336
Germany-1,GER,1900,1,1,34.0,,,0,0.0,0.0
Germany-1,GER,1908,1,2,23.0,,,0,0.0,0.0
Germany-1,GER,1912,1,2,31.0,,,0,0.0,0.0
Germany-1,GER,1928,1,5,28.0,,,0,0.0,0.0
Germany-1,GER,1932,2,4,29.833333333333332,178.16666666666666,,4,0.0,0.0
Germany-1,GER,1936,3,6,30.625,177.0,,2,4.0,1.3333333333333333
Germany-1,GER,1952,2,4,30.5,,130.0,4,2.0,2.0
Germany-1,GER,1956,2,4,39.833333333333336,170.0,105.0,0,4.0,3.3333333333333335
Germany-1,GER,1960,1,2,17.0,172.0,62.5,2,0.0,2.0
Germany-1,GER,1964,4,10,24.8,174.1,75.4,2,2.0,2.0
Germany-1,GER,1992,5,12,27.416666666666668,178.25,79.41666666666667,8,2.0,1.3333333333333333
Germany-1,GER,1994,4,10,28.2,180.9,82.7,6,8.0,4.0
Germany-1,GER,1996,2,4,25.75,172.75,66.75,2,6.0,5.333333333333333
Germany-1,GER,1998,4,10,31.2,178.0,82.7,6,2.0,5.333333333333333
Germany-1,GER,2000,4,8,30.25,181.375,74.125,2,6.0,4.666666666666667
Germany-1,GER,2002,4,8,32.1,185.6,92.3,4,2.0,3.3333333333333335
Germany-1,GER,2004,4,8,29.75,185.125,75.375,2,4.0,4.0
Germany-1,GER,2006,5,10,27.666666666666668,180.41666666666666,88.16666666666667,10,2.0,2.6666666666666665
Germany-1,GER,2008,2,4,25.25,185.5,76.75,0,10.0,5.333333333333333
Germany-1,GER,2010,5,10,30.166666666666668,181.16666666666666,88.33333333333333,8,0.0,4.0
Germany-1,GER,2012,4,8,27.625,184.25,77.875,2,8.0,6.0
Germany-1,GER,2014,6,14,28.214285714285715,180.14285714285714,86.5,4,2.0,3.3333333333333335
Germany-1,GER,2016,2,4,28.5,178.25,71.25,2,4.0,4.666666666666667
Germany-2,GER,1908,1,2,20.0,,,0,0.0,0.0
Germany-2,GER,1912,1,2,19.5,,,0,0.0,0.0
Germany-2,GER,1928,1,5,24.25,179.0,,5,0.0,0.0
